# HOMER Peaks
# Peak finding parameters:
# tag directory = data/external/H3K27AC/T47D_H3K27Ac_E2_DHT
#
# total typical(non-super) enhancers = 23241
# super enhancer stitching window = 12500
# super enhancer slope threshold = 1.00
# super enhancer slope moving window = 10
#
# total peaks = 24172
# peak size = 332
# peaks found using tags on both strands
# minimum distance between peaks = 12500
# fragment length = 244
# genome size = 2000000000
# Total tags = 96596880.0
# Total tags in peaks = 34292978.0
# Approximate IP efficiency = 35.50%
# tags per bp = 0.048298
# expected tags per peak = 16.035
# maximum tags considered per bp = 4.0
# effective number of tags used for normalization = 10000000.0
# Individual peaks have been stitched together into variable length regions
# FDR rate threshold = 0.001000000
# FDR effective poisson threshold = 5.219221e-06
# FDR tag threshold = 37.0
# number of putative peaks = 1047496
#
# input tag directory = data/external/H3K27AC/T47D_Pooled_input
# Fold over input required = 4.00
# Poisson p-value over input required = 1.00e-04
# Putative peaks filtered by input = 238984
#
# size of region used for local filtering = 10000
# Fold over local region required = 4.00
# Poisson p-value over local region required = 1.00e-04
# Putative peaks filtered by local signal = 578302
#
# Maximum fold under expected unique positions for tags = 2.00
# Putative peaks filtered for being too clonal = 0
#
# cmd = findPeaks data/external/H3K27AC/T47D_H3K27Ac_E2_DHT -i data/external/H3K27AC/T47D_Pooled_input -style super -typical output/HOMER/T47D_H3K27Ac_E2_DHT/enhancers.tsv -o output/HOMER/T47D_H3K27Ac_E2_DHT/superEnhancers.tsv
#
# Column Headers:
#PeakID	chr	start	end	strand	Normalized Tag Count	superEnhancer slope	findPeaks Score	Total Tags (normalized to Control Experiment)	Control Tags	Fold Change vs Control	p-value vs Control	Fold Change vs Local	p-value vs Local	Clonal Fold Change
chr2-14917	chr2	220070689	220095286	+	497.9	0.970	251.000000	4.34	9.04e-85	0.71
chr3-2071	chr3	14988409	14990024	+	497.7	0.941	928.000000	4.30	1.76e-286	0.50
chr3-40040	chr3	141102339	141131932	+	497.7	0.862	96.000000	5.69	8.84e-44	0.80
chr12-2131	chr12	133337779	133339423	+	497.4	1.152	907.000000	4.35	2.50e-281	0.49
chr5-24496	chr5	137666472	137674761	+	497.4	1.256	127.000000	4.21	1.01e-43	0.77
chr1-2642	chr1	204256565	204277319	+	497.4	1.221	890.000000	4.17	4.83e-263	0.49
chr18-3957	chr18	20853777	20862851	+	497.3	1.233	220.000000	5.53	8.55e-98	0.72
chr17-24971	chr17	73074362	73084694	+	497.2	1.337	195.000000	4.29	4.52e-59	0.75
chr3-1277	chr3	33480997	33483073	+	496.9	1.141	1039.000000	4.25	2.90e-314	0.47
chr14-12611	chr14	95785564	95807520	+	496.8	1.290	240.000000	4.69	7.25e-97	0.69
chr20-1231	chr20	44600024	44601764	+	496.7	1.229	919.000000	4.12	2.38e-265	0.49
chr11-13854	chr11	121121191	121129614	+	496.5	1.205	390.000000	4.19	6.29e-115	0.66
chr14-3850	chr14	65171015	65183692	+	496.4	1.221	628.000000	5.50	1.38e-291	0.54
chr10-2528	chr10	5854553	5856306	+	496.3	1.018	781.000000	4.04	1.05e-226	0.53
chr1-3367	chr1	151430239	151431997	+	496.2	1.152	837.000000	4.27	1.25e-251	0.51
chr11-18027	chr11	9112401	9132354	+	496.2	1.707	290.000000	4.62	2.48e-97	0.69
chr20-3754	chr20	56284282	56294173	+	496.1	1.511	590.000000	4.12	4.55e-176	0.54
chr3-1577	chr3	12704777	12706360	+	496.0	1.601	990.000000	4.22	7.09e-295	0.47
chr4-1199	chr4	6271679	6282841	+	495.9	1.794	677.000000	4.39	2.99e-208	0.55
chr1-14554	chr1	8120940	8138868	+	495.7	1.716	465.000000	4.65	7.94e-157	0.60
chrX-5117	chrX	153656899	153673461	+	495.0	1.927	233.000000	4.07	7.28e-96	0.70
chr5-1292	chr5	98109381	98122288	+	495.0	1.947	917.000000	4.35	1.09e-286	0.48
chr1-13915	chr1	1092980	1099086	+	494.8	2.065	478.000000	6.73	3.50e-263	0.60
chr3-6887	chr3	196044255	196045856	+	494.6	1.981	595.000000	4.12	1.18e-219	0.57
chr11-2905	chr11	118306191	118307946	+	494.5	1.831	902.000000	4.58	2.34e-306	0.47
chr6-9003	chr6	42945938	42952997	+	494.3	1.432	411.000000	4.13	1.66e-125	0.62
chr16-950	chr16	69599221	69600902	+	494.2	1.689	993.000000	4.10	3.72e-289	0.49
chr1-2258	chr1	159869942	159871509	+	494.0	1.773	923.000000	4.12	3.42e-284	0.47
chr14-8922	chr14	24898656	24912655	+	494.0	1.593	349.000000	4.51	8.53e-118	0.64
chr14-19776	chr14	91615501	91632013	+	493.9	1.694	120.000000	4.61	3.95e-43	0.79
chr3-2714	chr3	171757284	171758805	+	493.6	1.501	862.000000	5.75	0.00e+00	0.51
chr11-327	chr11	68109610	68110909	+	493.4	1.489	1270.000000	4.20	0.00e+00	0.43
chr14-2479	chr14	69618355	69627475	+	493.1	1.474	759.000000	4.22	9.93e-231	0.48
chr8-901	chr8	42396251	42397713	+	493.0	1.543	1032.000000	4.43	0.00e+00	0.42
chr7-482	chr7	44835440	44837019	+	492.9	1.921	1073.000000	4.10	9.32e-308	0.48
chr6-9565	chr6	42981092	42990335	+	492.9	1.779	392.000000	5.18	3.34e-156	0.63
chr1-19736	chr1	156560887	156571801	+	492.8	1.558	375.000000	4.32	1.94e-122	0.67
chr20-4195	chr20	2632352	2645492	+	492.6	1.298	550.000000	4.24	2.58e-169	0.57
chr19-4372	chr19	49137981	49150103	+	492.5	1.265	542.000000	4.66	1.22e-187	0.58
chr16-1936	chr16	31084136	31086132	+	492.1	1.300	842.000000	4.18	2.86e-248	0.50
chr11-5729	chr11	46721363	46723109	+	491.9	1.329	704.000000	4.16	2.05e-224	0.57
chr11-4301	chr11	86665929	86667712	+	491.9	1.270	793.000000	4.15	2.03e-238	0.53
chr17-13821	chr17	48737568	48771184	+	491.8	1.446	405.000000	4.53	1.10e-131	0.65
chr19-12921	chr19	48824049	48837148	+	491.8	1.594	308.000000	4.01	1.95e-86	0.68
chr10-43291	chr10	93538612	93558973	+	491.6	1.378	51.000000	4.02	4.69e-16	0.81
chr20-1191	chr20	58514628	58516412	+	491.6	1.705	929.000000	4.08	2.20e-268	0.48
chr11-2793	chr11	125461501	125463389	+	491.5	1.655	912.000000	4.35	2.28e-284	0.50
chr12-1711	chr12	93322327	93324144	+	491.2	1.739	952.000000	4.23	2.46e-282	0.48
chr10-8506	chr10	106232621	106262448	+	491.0	1.847	421.000000	4.49	8.61e-138	0.63
chr12-15331	chr12	125473044	125487446	+	490.7	1.990	292.000000	4.48	5.37e-108	0.67
chr8-7448	chr8	82632689	82645295	+	490.3	2.323	445.000000	5.47	1.78e-190	0.63
chr3-4674	chr3	155448931	155462884	+	490.3	2.362	712.000000	4.02	4.87e-209	0.53
chr1-60989	chr1	36839662	36874808	+	490.1	2.144	90.000000	4.21	2.14e-28	0.79
chr2-20340	chr2	97522906	97535882	+	490.0	2.136	182.000000	4.19	1.49e-62	0.77
chr11-2367	chr11	130183818	130185510	+	489.7	3.131	949.000000	4.81	0.00e+00	0.50
chr17-6148	chr17	43324453	43326350	+	489.3	3.497	688.000000	4.13	7.91e-212	0.54
chr3-3953	chr3	197281212	197283269	+	489.2	3.503	760.000000	4.57	1.21e-256	0.50
chr14-3059	chr14	104345695	104358407	+	489.1	3.486	699.000000	4.99	1.18e-263	0.53
chr19-42734	chr19	770406	783432	+	488.9	3.544	52.000000	4.13	9.65e-22	0.82
chr17-39495	chr17	26873601	26904733	+	487.7	4.022	86.000000	4.15	9.41e-27	0.83
chr17-14827	chr17	65361982	65374978	+	486.9	4.612	378.000000	5.13	7.30e-152	0.66
chr3-1924	chr3	152878173	152880518	+	486.9	4.807	945.000000	4.59	6.00e-311	0.48
chr1-34289	chr1	210494422	210503280	+	486.8	4.812	214.000000	5.41	1.10e-88	0.73
chr10-3691	chr10	24830496	24841097	+	486.6	4.818	674.000000	4.22	5.88e-204	0.55
chr7-6104	chr7	69237379	69247035	+	485.8	3.575	481.000000	4.25	6.40e-143	0.63
chr12-5820	chr12	112195189	112212318	+	484.9	3.049	628.000000	4.03	5.32e-178	0.54
chr9-2592	chr9	77702419	77716219	+	484.6	3.247	748.000000	4.14	3.87e-223	0.51
chr14-4525	chr14	102938692	102949002	+	484.5	3.392	577.000000	4.07	1.90e-164	0.58
chr1-60600	chr1	41807339	41838230	+	484.2	3.953	91.000000	4.63	3.07e-34	0.82
chr12-3750	chr12	123848602	123850473	+	484.2	3.209	764.000000	4.08	1.09e-223	0.53
chr13-1415	chr13	20692321	20702942	+	483.9	2.564	501.000000	4.24	2.83e-166	0.61
chr21-2249	chr21	40816871	40824249	+	483.7	2.347	445.000000	4.59	2.38e-149	0.61
chr8-16899	chr8	29119760	29145640	+	483.5	2.374	180.000000	4.24	2.25e-76	0.75
chr21-6901	chr21	33711460	33732386	+	482.8	2.815	128.000000	4.06	3.30e-41	0.76
chr17-4481	chr17	60555314	60557263	+	482.7	2.815	782.000000	4.25	1.46e-243	0.52
chr6-1170	chr6	3665212	3678144	+	482.4	2.586	878.000000	4.14	1.05e-255	0.51
chr6-2285	chr6	26020656	26022338	+	482.3	2.396	757.000000	4.61	3.38e-274	0.53
chr7-14947	chr7	56019060	56033006	+	482.2	2.200	213.000000	4.86	2.66e-89	0.73
chr17-44198	chr17	79352841	79367889	+	481.5	1.648	70.000000	4.58	2.83e-29	0.79
chr9-17854	chr9	38057578	38069201	+	481.5	1.727	176.000000	5.53	1.24e-77	0.78
chr16-1113	chr16	88454101	88455632	+	481.4	1.772	961.000000	4.37	1.32e-305	0.48
chr8-2903	chr8	64080253	64081890	+	481.4	1.728	750.000000	4.07	5.51e-220	0.53
chr16-3391	chr16	451249	476609	+	481.4	1.726	705.000000	4.48	3.39e-231	0.55
chr19-4299	chr19	10612776	10628504	+	481.2	1.694	545.000000	4.35	5.33e-182	0.56
chr3-49711	chr3	150256324	150265000	+	481.0	2.077	68.000000	5.11	2.84e-29	0.81
chr12-3560	chr12	48499102	48513893	+	480.7	2.275	778.000000	4.79	2.59e-269	0.53
chr18-202	chr18	32923973	32935795	+	480.6	2.540	744.000000	5.27	1.40e-320	0.51
chr16-1896	chr16	28502634	28517175	+	480.5	2.619	847.000000	5.20	0.00e+00	0.51
chr17-19452	chr17	78228104	78235624	+	479.9	2.472	277.000000	4.66	6.26e-92	0.67
chr17-29494	chr17	80594039	80613524	+	479.5	2.406	149.000000	4.71	1.02e-55	0.77
chr11-16695	chr11	64683845	64692703	+	479.2	2.112	318.000000	4.23	2.33e-105	0.66
chr16-29701	chr16	4845087	4853491	+	478.9	2.262	81.000000	4.06	1.92e-24	0.80
chr16-9007	chr16	30786606	30798971	+	478.8	2.173	400.000000	5.17	2.92e-175	0.63
chr17-1959	chr17	80846392	80848111	+	478.8	1.768	978.000000	4.27	2.37e-301	0.49
chr3-2818	chr3	38178082	38180607	+	478.7	1.476	852.000000	4.24	7.17e-257	0.50
chr1-50746	chr1	223296641	223317345	+	478.6	1.319	123.000000	4.41	9.66e-40	0.80
chr15-3074	chr15	41149004	41158644	+	478.5	1.162	559.000000	4.64	5.65e-206	0.55
chr11-4507	chr11	32913782	32915559	+	478.4	1.371	780.000000	4.92	1.18e-287	0.50
chr1-3134	chr1	231557118	231558824	+	478.2	1.901	853.000000	4.17	5.84e-249	0.48
chr1-19295	chr1	117593874	117602597	+	478.1	1.862	381.000000	4.26	5.26e-121	0.63
chr9-2868	chr9	132144799	132146440	+	477.9	1.945	722.000000	4.37	2.78e-232	0.53
chr10-7160	chr10	22604825	22615146	+	477.8	1.798	473.000000	5.32	4.41e-194	0.59
chr3-30956	chr3	52231564	52254130	+	477.5	1.959	141.000000	4.08	2.39e-55	0.76
chrX-2856	chrX	53448689	53469518	+	476.9	2.094	341.000000	4.25	2.39e-111	0.66
chr3-11155	chr3	38495298	38501505	+	476.9	2.050	440.000000	4.82	1.16e-214	0.56
chr21-5212	chr21	35739139	35748586	+	476.7	2.057	193.000000	4.03	7.02e-67	0.73
chrX-1618	chrX	16729855	16738529	+	476.7	2.075	442.000000	4.82	3.46e-156	0.60
chr17-6069	chr17	18085916	18094677	+	476.5	1.740	692.000000	4.62	2.17e-229	0.54
chr16-3783	chr16	11835648	11847662	+	476.1	1.318	676.000000	4.59	1.65e-224	0.55
chr14-310	chr14	81685900	81687231	+	476.1	1.381	1154.000000	4.31	0.00e+00	0.47
chr2-42417	chr2	151323528	151343300	+	476.0	1.387	63.000000	5.66	2.91e-27	0.81
chr2-22611	chr2	231902082	231922354	+	475.8	1.450	161.000000	4.54	2.50e-61	0.77
chr19-16138	chr19	9928883	9946713	+	475.8	1.352	252.000000	5.63	1.36e-124	0.71
chr9-16941	chr9	112082421	112094349	+	475.7	1.068	190.000000	4.11	2.16e-56	0.74
chr12-5958	chr12	122063877	122075918	+	475.5	1.054	620.000000	4.16	7.08e-180	0.56
chr21-2566	chr21	38338099	38363104	+	475.4	1.057	405.000000	5.15	1.87e-159	0.61
chr20-2298	chr20	2082461	2084130	+	475.3	1.122	745.000000	4.16	1.28e-229	0.51
chr4-5599	chr4	185726528	185747825	+	475.2	1.156	375.000000	4.21	2.66e-111	0.65
chr14-2074	chr14	92587460	92589047	+	475.1	1.722	804.000000	4.56	1.63e-264	0.52
chr19-28342	chr19	7953169	7969686	+	475.1	1.679	117.000000	5.96	1.39e-52	0.78
chr22-1683	chr22	22011317	22021171	+	474.9	1.559	582.000000	4.38	6.21e-184	0.56
chr11-7505	chr11	108505196	108519622	+	474.7	1.604	613.000000	4.03	2.87e-177	0.57
chr17-4383	chr17	58468652	58470520	+	474.7	1.659	787.000000	4.82	5.43e-284	0.53
chr20-1588	chr20	34541355	34543057	+	474.0	1.828	851.000000	4.03	3.71e-239	0.52
chr15-5291	chr15	41185962	41199803	+	473.9	1.989	402.000000	4.75	1.29e-152	0.62
chr9-2487	chr9	127702574	127704278	+	473.9	2.013	759.000000	4.29	1.40e-235	0.52
chr12-1653	chr12	3067654	3069321	+	473.8	2.442	958.000000	4.12	2.09e-275	0.49
chrX-17634	chrX	47793927	47816444	+	473.6	2.462	53.000000	4.63	3.91e-19	0.81
chr11-1578	chr11	47788212	47789863	+	473.3	1.823	1039.000000	4.36	0.00e+00	0.48
chr9-958	chr9	132082407	132083904	+	473.1	1.757	974.000000	4.80	0.00e+00	0.45
chr12-24543	chr12	56422333	56436368	+	473.0	1.976	154.000000	4.97	1.15e-63	0.77
chr6-41505	chr6	31913054	31940846	+	472.4	1.897	56.000000	4.27	2.87e-18	0.81
chr10-13533	chr10	43264719	43278937	+	472.3	1.965	275.000000	4.63	5.52e-93	0.70
chr2-36210	chr2	20412513	20432968	+	472.2	1.898	81.000000	4.70	2.13e-27	0.80
chr16-12016	chr16	66907200	66921249	+	472.2	1.725	305.000000	4.13	1.23e-88	0.67
chr15-4190	chr15	65657323	65678122	+	472.0	1.665	471.000000	4.03	1.86e-132	0.61
chr19-19047	chr19	46171402	46196650	+	471.9	1.432	211.000000	4.62	2.86e-74	0.72
chr15-1667	chr15	42782868	42787636	+	471.7	1.418	699.000000	4.29	1.21e-214	0.53
chr1-6959	chr1	156697708	156710908	+	471.5	1.367	664.000000	4.50	2.71e-221	0.56
chr17-20926	chr17	40530781	40550770	+	471.5	1.502	251.000000	5.29	3.43e-103	0.71
chr6-1857	chr6	42713364	42715515	+	471.4	1.326	799.000000	4.40	5.80e-252	0.51
chr12-1965	chr12	72057109	72058835	+	471.0	1.413	926.000000	4.18	1.28e-272	0.48
chr20-7608	chr20	33291333	33298331	+	470.9	1.305	340.000000	4.06	1.48e-109	0.65
chr3-1816	chr3	161089489	161090863	+	470.9	1.296	958.000000	4.06	8.15e-274	0.47
chr16-7290	chr16	30106917	30135164	+	470.8	1.459	471.000000	4.15	2.24e-138	0.60
chr22-8505	chr22	31518341	31556903	+	470.7	1.783	187.000000	4.10	1.21e-59	0.76
chr12-38888	chr12	120867952	120884867	+	470.6	1.492	72.000000	6.54	8.87e-34	0.83
chr9-6343	chr9	129424299	129436756	+	470.4	1.782	501.000000	4.12	5.00e-145	0.59
chr1-2873	chr1	181103758	181111795	+	470.2	1.861	872.000000	4.47	2.92e-298	0.54
chr1-6320	chr1	6545108	6558308	+	470.1	1.746	688.000000	4.21	7.83e-209	0.53
chr10-29199	chr10	99038402	99052466	+	469.6	1.947	97.000000	6.31	3.19e-54	0.79
chr17-30736	chr17	43538978	43546820	+	469.5	1.992	138.000000	5.06	7.44e-51	0.80
chr8-3347	chr8	145634250	145639046	+	469.2	1.932	711.000000	4.31	4.61e-223	0.54
chr11-1304	chr11	134094057	134095389	+	469.1	1.836	1077.000000	4.57	0.00e+00	0.49
chr1-6048	chr1	228673965	228675672	+	469.1	2.065	701.000000	4.05	1.74e-199	0.53
chr20-1205	chr20	32580482	32582442	+	468.8	2.123	924.000000	4.00	1.23e-256	0.49
chr14-20499	chr14	81976212	81984636	+	468.6	2.217	113.000000	4.43	2.58e-39	0.80
chr2-7531	chr2	105945687	105961410	+	468.5	2.025	405.000000	4.73	8.61e-139	0.61
chr17-2157	chr17	61850469	61852122	+	468.5	2.037	957.000000	4.14	3.68e-286	0.50
chr21-3525	chr21	30390954	30398057	+	468.1	2.043	307.000000	5.32	4.43e-138	0.67
chr5-13423	chr5	131825827	131832690	+	467.6	1.752	288.000000	4.65	1.46e-96	0.66
chr1-2817	chr1	228269728	228271289	+	467.4	1.612	877.000000	4.34	2.29e-272	0.49
chr7-5443	chr7	139363885	139373201	+	467.2	1.601	516.000000	4.52	5.86e-165	0.59
chr10-1439	chr10	3826623	3828368	+	467.1	1.609	920.000000	4.22	6.36e-276	0.47
chr9-3203	chr9	80646071	80656409	+	467.1	1.440	691.000000	4.36	4.73e-209	0.55
chr19-8162	chr19	58513431	58522092	+	467.1	2.065	415.000000	4.05	1.41e-125	0.62
chr17-6086	chr17	29297477	29299201	+	467.1	1.961	691.000000	4.18	7.82e-215	0.54
chr20-2893	chr20	49434498	49441588	+	467.0	1.875	672.000000	4.13	8.24e-211	0.51
chr14-5580	chr14	74180067	74190982	+	466.9	1.953	508.000000	4.05	1.29e-150	0.60
chr10-47226	chr10	79779141	79794572	+	466.7	2.036	44.000000	4.42	3.73e-15	0.83
chr22-377	chr22	29663373	29664992	+	465.6	2.051	817.000000	4.11	2.21e-244	0.53
chr16-12245	chr16	78233988	78246729	+	465.5	2.066	299.000000	4.23	2.05e-92	0.70
chr6-10290	chr6	47001985	47015420	+	465.4	2.215	371.000000	4.00	7.87e-107	0.67
chr12-9210	chr12	48166838	48176582	+	465.2	2.375	468.000000	4.23	1.22e-150	0.61
chr3-3194	chr3	160282465	160284213	+	465.1	2.251	819.000000	4.26	1.18e-250	0.51
chr11-4969	chr11	34936955	34938735	+	465.1	1.783	751.000000	4.26	1.15e-232	0.54
chr1-13143	chr1	220262418	220268273	+	465.1	2.282	495.000000	4.24	5.60e-151	0.61
chr5-1571	chr5	133561085	133562868	+	464.8	2.788	884.000000	4.77	8.08e-302	0.49
chr19-6350	chr19	12779799	12793304	+	464.6	2.621	469.000000	5.07	3.82e-177	0.61
chr7-2820	chr7	2349845	2374053	+	464.5	2.504	693.000000	4.10	6.09e-198	0.55
chr7-16198	chr7	6089921	6099415	+	463.9	2.679	192.000000	4.49	6.68e-64	0.74
chr3-21221	chr3	72787705	72795692	+	463.3	2.650	233.000000	4.14	8.55e-68	0.73
chr20-4495	chr20	2450555	2457481	+	462.7	2.432	527.000000	4.02	4.24e-151	0.59
chr12-3937	chr12	51157085	51158824	+	462.7	2.233	747.000000	4.23	9.73e-228	0.51
chr7-2644	chr7	66118690	66120372	+	462.7	2.161	709.000000	4.30	7.79e-229	0.52
chr14-830	chr14	31494740	31496293	+	462.5	1.539	1011.000000	4.25	2.70e-305	0.49
chr2-51301	chr2	217490517	217509340	+	462.5	1.021	46.000000	4.41	4.93e-16	0.84
chr2-8400	chr2	70474777	70485993	+	462.5	0.604	382.000000	4.20	4.99e-119	0.63
chr17-2936	chr17	74022410	74024006	+	462.4	0.895	890.000000	4.04	4.51e-260	0.50
chr1-76250	chr1	59238875	59250753	+	462.4	1.172	61.000000	10.85	1.89e-40	0.82
chr12-3969	chr12	108954550	108956843	+	462.4	0.997	745.000000	4.44	1.74e-248	0.51
chr8-1612	chr8	96281039	96282739	+	462.3	0.986	906.000000	5.38	0.00e+00	0.50
chr11-403	chr11	73019275	73020381	+	462.1	1.641	1247.000000	4.14	0.00e+00	0.43
chr6-1085	chr6	86351936	86354072	+	461.8	1.621	890.000000	4.43	3.09e-281	0.48
chr16-13697	chr16	82350892	82364138	+	461.6	1.586	263.000000	4.60	2.45e-92	0.71
chr10-9771	chr10	28746220	28753773	+	461.5	1.602	374.000000	4.45	6.61e-121	0.64
chr19-32632	chr19	39918822	39936906	+	461.5	1.657	91.000000	4.60	1.11e-33	0.80
chr12-4326	chr12	95866740	95868470	+	460.9	1.530	719.000000	4.05	5.47e-206	0.54
chr1-62861	chr1	175138208	175148534	+	460.9	1.823	86.000000	4.43	4.86e-28	0.80
chr19-10419	chr19	46219706	46246989	+	460.8	1.659	360.000000	4.45	3.92e-123	0.65
chr10-20599	chr10	75350893	75362146	+	460.8	1.959	162.000000	4.02	5.66e-50	0.74
chr17-5224	chr17	46575110	46583902	+	460.7	1.995	738.000000	4.17	4.48e-218	0.53
chr1-48615	chr1	40489689	40506939	+	460.7	1.349	131.000000	4.85	6.69e-51	0.80
chr3-2543	chr3	107241987	107244132	+	460.1	1.515	879.000000	4.19	2.59e-256	0.46
chr20-22785	chr20	36147810	36156957	+	460.0	1.804	63.000000	4.07	7.88e-19	0.83
chr1-16460	chr1	28968880	28975921	+	459.6	2.116	429.000000	4.54	6.40e-145	0.62
chr21-1344	chr21	34851434	34864574	+	459.6	2.030	586.000000	4.45	1.89e-188	0.56
chrX-18426	chrX	23511773	23523288	+	459.6	2.133	49.000000	5.05	6.69e-19	0.82
chr1-97918	chr1	149205618	149225115	+	459.4	1.958	40.000000	4.32	2.80e-13	0.87
chr14-2125	chr14	61189713	61202257	+	459.1	1.895	798.000000	4.29	1.44e-241	0.49
chr3-21320	chr3	141933421	141944941	+	458.8	1.601	232.000000	4.44	1.35e-74	0.72
chr14-3963	chr14	95622781	95624644	+	458.7	1.594	621.000000	4.03	2.53e-190	0.57
chr8-2732	chr8	145702805	145704536	+	458.6	1.578	768.000000	4.08	6.80e-237	0.55
chr6-11418	chr6	88117533	88132272	+	458.2	1.456	341.000000	5.81	3.51e-155	0.66
chr21-693	chr21	44393862	44396041	+	458.1	1.171	753.000000	5.24	5.97e-303	0.52
chr10-2935	chr10	76969726	76971267	+	458.1	0.973	742.000000	5.22	3.91e-321	0.54
chr17-3147	chr17	56083856	56100952	+	458.1	1.003	873.000000	4.25	8.03e-268	0.47
chr15-1109	chr15	74907325	74908984	+	458.1	1.114	780.000000	4.09	8.65e-234	0.53
chr22-22504	chr22	36008339	36023820	+	458.0	0.761	38.000000	4.06	6.41e-12	0.82
chr5-12906	chr5	125929477	125944106	+	458.0	0.755	300.000000	4.07	1.57e-86	0.70
chr20-7870	chr20	42763660	42772068	+	457.8	0.830	329.000000	4.73	3.28e-111	0.66
chr12-21355	chr12	56685701	56694789	+	457.7	0.813	190.000000	4.46	3.34e-61	0.77
chr11-39643	chr11	117092069	117104130	+	457.5	0.972	87.000000	5.08	6.47e-36	0.81
chr17-38431	chr17	48600626	48610578	+	457.4	1.529	91.000000	4.32	2.02e-29	0.82
chr9-27409	chr9	130879230	130890984	+	457.4	1.949	87.000000	4.11	1.80e-26	0.79
chr3-8999	chr3	194304005	194315640	+	457.3	1.908	512.000000	5.01	3.10e-227	0.60
chr8-2493	chr8	144450153	144451764	+	457.3	1.922	793.000000	4.12	7.12e-236	0.52
chr12-24376	chr12	132373655	132381340	+	457.1	2.088	156.000000	5.03	6.27e-62	0.77
chr14-1458	chr14	58764446	58766468	+	456.5	2.288	889.000000	4.21	1.09e-268	0.50
chr3-8423	chr3	9974566	9994127	+	456.1	2.481	532.000000	4.59	6.26e-184	0.59
chr1-7431	chr1	27668462	27676074	+	456.0	2.629	646.000000	5.06	6.64e-252	0.56
chr9-1389	chr9	115095208	115096940	+	455.9	3.099	894.000000	4.29	7.49e-283	0.49
chr19-7488	chr19	36133903	36152937	+	455.5	2.985	435.000000	4.91	5.59e-171	0.61
chr4-419	chr4	2537364	2539369	+	455.2	2.549	828.000000	4.62	1.55e-277	0.52
