# HOMER Peaks
# Peak finding parameters:
# tag directory = data/external/H3K27AC/T47D_H3K27Ac_E2_DHT
#
# total super enhancers = 931
# super enhancer stitching window = 12500
# super enhancer slope threshold = 1.00
# super enhancer slope moving window = 10
#
# total peaks = 24172
# peak size = 332
# peaks found using tags on both strands
# minimum distance between peaks = 12500
# fragment length = 244
# genome size = 2000000000
# Total tags = 96596880.0
# Total tags in peaks = 34292978.0
# Approximate IP efficiency = 35.50%
# tags per bp = 0.048298
# expected tags per peak = 16.035
# maximum tags considered per bp = 4.0
# effective number of tags used for normalization = 10000000.0
# Individual peaks have been stitched together into variable length regions
# FDR rate threshold = 0.001000000
# FDR effective poisson threshold = 5.219221e-06
# FDR tag threshold = 37.0
# number of putative peaks = 1047496
#
# input tag directory = data/external/H3K27AC/T47D_Pooled_input
# Fold over input required = 4.00
# Poisson p-value over input required = 1.00e-04
# Putative peaks filtered by input = 238984
#
# size of region used for local filtering = 10000
# Fold over local region required = 4.00
# Poisson p-value over local region required = 1.00e-04
# Putative peaks filtered by local signal = 578302
#
# Maximum fold under expected unique positions for tags = 2.00
# Putative peaks filtered for being too clonal = 0
#
# cmd = findPeaks data/external/H3K27AC/T47D_H3K27Ac_E2_DHT -i data/external/H3K27AC/T47D_Pooled_input -style super -typical output/HOMER/T47D_H3K27Ac_E2_DHT/enhancers.tsv -o output/HOMER/T47D_H3K27Ac_E2_DHT/superEnhancers.tsv
#
# Column Headers:
#PeakID	chr	start	end	strand	Normalized Tag Count	superEnhancer slope	findPeaks Score	Total Tags (normalized to Control Experiment)	Control Tags	Fold Change vs Control	p-value vs Control	Fold Change vs Local	p-value vs Local	Clonal Fold Change
chr11-8421	chr11	47197731	47237305	+	1637.5	222.584	574.000000	4.92	1.05e-211	0.58
chr19-9154	chr19	1065165	1123063	+	1609.3	200.917	389.000000	4.97	9.51e-142	0.63
chr11-2392	chr11	68873128	68899870	+	1578.8	206.822	947.000000	4.09	8.48e-271	0.49
chr19-9182	chr19	58873228	58920768	+	1552.3	191.960	389.000000	5.04	7.83e-142	0.64
chr9-218	chr9	139964413	139982068	+	1540.6	151.323	1209.000000	4.27	0.00e+00	0.46
chr17-24222	chr17	45961191	45983301	+	1536.8	130.970	204.000000	4.68	2.77e-72	0.73
chr16-2537	chr16	2009531	2042220	+	1533.9	152.814	777.000000	5.31	7.26e-322	0.50
chr19-31765	chr19	56135510	56167015	+	1524.8	134.917	96.000000	7.28	9.80e-99	0.78
chr6-55	chr6	35453637	35465900	+	1522.8	110.194	1207.000000	4.15	0.00e+00	0.44
chr12-11802	chr12	58138213	58177373	+	1514.3	114.424	380.000000	4.75	5.53e-154	0.64
chr9-2829	chr9	139736923	139761531	+	1510.6	126.329	727.000000	4.26	1.45e-217	0.55
chr9-5382	chr9	139685685	139703303	+	1461.3	123.434	553.000000	7.36	0.00e+00	0.48
chr6-20662	chr6	35722177	35764834	+	1448.2	115.402	176.000000	4.67	4.24e-67	0.74
chr11-11453	chr11	61347790	61369539	+	1445.6	117.337	461.000000	4.71	6.25e-171	0.59
chr12-3	chr12	56472999	56480980	+	1429.8	109.426	1496.000000	4.23	0.00e+00	0.45
chr3-17262	chr3	50329022	50375461	+	1414.4	106.333	297.000000	4.52	2.86e-97	0.66
chr11-773	chr11	64884567	64903115	+	1414.3	56.465	1164.000000	4.02	0.00e+00	0.46
chr4-14413	chr4	6627171	6643335	+	1413.1	43.629	153.000000	4.08	4.95e-45	0.77
chr16-17234	chr16	75121436	75150783	+	1409.2	42.027	196.000000	4.22	3.67e-59	0.74
chr11-3549	chr11	64071994	64086219	+	1408.4	30.523	850.000000	4.42	5.49e-266	0.51
chr11-41444	chr11	60666500	60692843	+	1407.7	20.467	80.000000	4.38	7.80e-26	0.81
chr11-11787	chr11	66024806	66057361	+	1406.6	22.624	450.000000	4.25	1.11e-135	0.62
chr1-7377	chr1	155213799	155247582	+	1405.9	28.294	649.000000	5.18	5.83e-261	0.54
chrX-4309	chrX	49011706	49057409	+	1404.9	32.580	263.000000	4.49	4.00e-108	0.67
chr11-6644	chr11	47573598	47601231	+	1400.2	65.564	655.000000	4.22	1.82e-195	0.56
chr17-25015	chr17	37819705	37856763	+	1394.6	75.269	194.000000	4.18	2.99e-58	0.74
chr12-37340	chr12	93516217	93562261	+	1392.4	77.255	77.000000	5.26	9.30e-37	0.82
chr16-5954	chr16	89882436	89909946	+	1385.7	79.350	542.000000	4.55	5.91e-179	0.57
chr8-6654	chr8	129145623	129166159	+	1377.7	79.860	486.000000	4.03	1.22e-151	0.58
chr16-28242	chr16	754891	802361	+	1344.9	82.050	89.000000	4.27	3.27e-31	0.80
chr3-11340	chr3	52000895	52029941	+	1334.8	77.501	435.000000	4.81	3.84e-161	0.63
chr16-676	chr16	85339380	85356646	+	1331.8	107.347	1061.000000	4.15	1.03e-304	0.48
chr17-266	chr17	39942525	39968517	+	1329.1	105.156	1270.000000	4.01	0.00e+00	0.42
chr6-10099	chr6	44202190	44233487	+	1327.6	109.563	376.000000	4.22	5.64e-112	0.63
chr19-14151	chr19	1468965	1513843	+	1320.8	78.215	284.000000	5.03	6.87e-106	0.69
chr4-5486	chr4	6762877	6785304	+	1319.6	73.733	379.000000	4.10	1.11e-111	0.65
chr17-1696	chr17	72967657	72990175	+	1288.5	72.851	1007.000000	4.22	1.04e-300	0.48
chr14-3143	chr14	103987050	104029801	+	1283.9	74.903	690.000000	4.18	5.58e-211	0.53
chr11-13323	chr11	120186867	120207746	+	1271.6	74.843	405.000000	4.23	1.58e-131	0.64
chr16-30475	chr16	2246011	2274188	+	1269.1	75.611	77.000000	5.99	5.45e-39	0.81
chr16-5946	chr16	75078326	75099022	+	1263.4	78.772	542.000000	4.13	3.59e-157	0.57
chr11-29984	chr11	44578431	44598796	+	1261.2	49.695	139.000000	6.74	2.38e-72	0.77
chr16-3717	chr16	2563723	2588448	+	1256.5	49.662	681.000000	4.36	7.30e-209	0.53
chr14-3319	chr14	50086437	50108935	+	1255.1	37.214	673.000000	4.23	1.05e-206	0.55
chr9-10937	chr9	136202146	136224267	+	1247.6	41.954	328.000000	4.18	9.10e-100	0.65
chr12-213	chr12	53615097	53625839	+	1243.3	38.417	1249.000000	4.03	0.00e+00	0.43
chr17-2181	chr17	40714157	40739689	+	1240.4	45.644	955.000000	4.56	7.14e-314	0.49
chr16-3265	chr16	3014256	3041698	+	1235.8	42.365	714.000000	4.18	2.63e-214	0.53
chr2-6219	chr2	65526895	65544080	+	1235.5	42.879	444.000000	4.58	3.46e-148	0.61
chr17-20210	chr17	38209931	38231883	+	1228.5	40.444	263.000000	5.13	1.56e-106	0.71
chr19-9008	chr19	14606184	14641192	+	1226.2	43.188	393.000000	4.10	3.13e-117	0.63
chr12-6475	chr12	49174143	49189689	+	1217.0	41.981	591.000000	4.21	2.30e-176	0.56
chr9-12079	chr9	34611466	34652487	+	1215.5	38.542	294.000000	4.16	2.49e-98	0.67
chr8-2776	chr8	37756379	37783273	+	1213.6	39.666	762.000000	4.15	7.01e-234	0.50
chr11-4294	chr11	65307348	65326322	+	1208.4	35.150	793.000000	4.31	8.92e-264	0.50
chr22-22991	chr22	50675833	50721724	+	1201.5	32.750	37.000000	5.06	1.25e-14	0.85
chr17-722	chr17	48784687	48797621	+	1199.7	30.595	1151.000000	4.43	0.00e+00	0.46
chr1-61264	chr1	226288187	226321540	+	1198.4	29.349	90.000000	7.77	4.46e-47	0.81
chr1-2673	chr1	41364621	41389334	+	1197.1	33.461	887.000000	4.09	1.43e-262	0.49
chr10-1521	chr10	82214071	82229173	+	1194.5	35.860	908.000000	4.82	9.00e-317	0.48
chr8-1085	chr8	144679276	144700590	+	1194.4	29.766	995.000000	4.35	2.01e-306	0.45
chr16-7641	chr16	30406231	30457398	+	1187.4	27.995	455.000000	4.58	9.70e-155	0.59
chr17-5724	chr17	42263358	42277267	+	1187.1	27.446	710.000000	4.40	1.29e-230	0.53
chr8-5118	chr8	146011617	146025016	+	1181.2	30.061	573.000000	4.07	3.63e-182	0.57
chr1-339	chr1	152008570	152021306	+	1173.7	38.177	1214.000000	4.01	0.00e+00	0.46
chr19-11028	chr19	892313	935510	+	1172.6	43.388	346.000000	5.07	8.35e-135	0.62
chr6-5353	chr6	27791266	27806082	+	1172.6	38.228	555.000000	4.10	2.82e-164	0.58
chr3-2260	chr3	156877113	156893963	+	1171.9	46.128	908.000000	4.04	1.60e-259	0.48
chr1-8998	chr1	155880194	155911399	+	1168.0	41.002	598.000000	4.22	1.89e-179	0.58
chr19-994	chr19	1261109	1276598	+	1157.5	40.060	770.000000	4.37	1.15e-248	0.52
chr16-10663	chr16	69345129	69374284	+	1152.4	41.021	344.000000	7.01	8.32e-265	0.64
chr19-13787	chr19	13043842	13076915	+	1150.4	45.947	291.000000	4.26	1.53e-94	0.70
chr8-177	chr8	127570093	127593160	+	1142.4	46.234	1255.000000	4.00	0.00e+00	0.45
chr20-2314	chr20	23329941	23342486	+	1141.5	42.564	743.000000	4.16	6.40e-223	0.53
chr12-63	chr12	120907128	120918644	+	1134.9	33.125	1352.000000	4.23	0.00e+00	0.41
chr17-1457	chr17	76123465	76141559	+	1132.9	35.536	1037.000000	4.44	0.00e+00	0.47
chr19-3488	chr19	49617674	49639416	+	1128.1	35.951	585.000000	4.08	4.95e-168	0.56
chr9-19471	chr9	139928919	139949364	+	1127.1	32.432	154.000000	4.13	6.33e-46	0.75
chr19-15653	chr19	10728019	10765705	+	1126.8	35.907	259.000000	4.38	6.98e-87	0.69
chr1-15212	chr1	161123175	161147600	+	1125.4	29.783	453.000000	4.74	1.05e-178	0.63
chr16-2565	chr16	89766859	89787819	+	1118.0	33.451	775.000000	5.29	2.71e-314	0.52
chr17-13542	chr17	1915168	1953866	+	1115.6	29.080	413.000000	4.32	5.38e-128	0.64
chr16-297	chr16	121034	128830	+	1111.0	28.742	1210.000000	4.33	0.00e+00	0.46
chr3-1391	chr3	197677135	197687657	+	1106.7	30.196	1021.000000	4.04	1.44e-299	0.50
chr3-18550	chr3	189473623	189527966	+	1106.0	28.911	275.000000	4.32	1.17e-87	0.71
chr1-4914	chr1	153949381	153963845	+	1100.5	27.590	752.000000	4.36	4.58e-234	0.53
chr11-9096	chr11	65655486	65693801	+	1099.9	25.742	546.000000	4.27	5.73e-175	0.58
chr19-13986	chr19	2944331	2984584	+	1099.3	21.529	287.000000	5.22	5.80e-121	0.65
chr9-2835	chr9	131397669	131419671	+	1097.5	18.586	726.000000	4.73	2.41e-257	0.52
chr6-66	chr6	33281201	33291859	+	1097.4	18.006	1194.000000	4.20	0.00e+00	0.44
chr10-24782	chr10	21455527	21492106	+	1091.3	14.995	124.000000	4.10	9.71e-43	0.77
chr6-6349	chr6	31685449	31704398	+	1090.6	21.303	509.000000	4.42	2.74e-165	0.58
chr17-5749	chr17	79979944	79995755	+	1090.2	20.652	709.000000	4.44	2.43e-235	0.53
chr7-507	chr7	1570409	1577644	+	1088.7	20.292	1064.000000	4.38	0.00e+00	0.44
chr17-4553	chr17	74721936	74733357	+	1088.6	24.065	778.000000	4.56	7.36e-259	0.51
chr15-1368	chr15	45926658	45953632	+	1086.0	18.311	739.000000	4.75	5.36e-255	0.54
chr3-19081	chr3	138542128	138565870	+	1079.3	18.690	265.000000	5.45	7.82e-128	0.70
chr12-10079	chr12	53886256	53908561	+	1079.3	22.513	436.000000	4.46	3.11e-159	0.61
chr17-21841	chr17	46018782	46035255	+	1077.9	21.310	237.000000	4.36	9.72e-118	0.68
chr1-65200	chr1	228581338	228604477	+	1074.1	21.324	81.000000	4.60	7.94e-28	0.79
chr6-4653	chr6	31619569	31634415	+	1073.6	24.342	591.000000	4.24	1.33e-176	0.58
chr14-5334	chr14	104181266	104203398	+	1072.5	18.729	522.000000	4.51	5.98e-178	0.61
chr1-36081	chr1	37930362	37950935	+	1068.4	18.872	200.000000	4.07	9.91e-58	0.73
chr3-9381	chr3	42622835	42642993	+	1068.0	17.575	498.000000	4.67	2.57e-186	0.61
chr9-25575	chr9	127615342	127632236	+	1067.9	16.561	98.000000	4.88	1.23e-35	0.81
chr17-7571	chr17	79669724	79689895	+	1062.4	16.143	621.000000	4.89	2.03e-226	0.54
chr10-4957	chr10	75531865	75545924	+	1061.2	17.488	582.000000	4.34	1.59e-197	0.57
chr16-20778	chr16	67866981	67889741	+	1061.0	15.356	150.000000	4.72	1.89e-64	0.78
chr17-4372	chr17	34890016	34901266	+	1060.9	16.131	787.000000	4.56	6.61e-277	0.52
chr2-2512	chr2	172949406	172967635	+	1058.1	18.717	605.000000	4.06	2.73e-174	0.57
chr11-9616	chr11	62598648	62609951	+	1057.9	13.792	527.000000	4.71	1.38e-188	0.58
chr12-52282	chr12	56101459	56137739	+	1055.6	19.099	44.000000	5.91	4.15e-19	0.83
chr21-116	chr21	35898407	35925619	+	1053.5	19.554	1026.000000	4.30	1.67e-313	0.48
chr8-5312	chr8	144897012	144923325	+	1052.4	24.360	562.000000	4.11	1.25e-166	0.57
chr6-2180	chr6	32144962	32164530	+	1049.8	22.554	766.000000	4.75	1.28e-262	0.52
chr9-20491	chr9	139433604	139463544	+	1049.1	22.664	142.000000	4.32	1.71e-46	0.81
chr11-7696	chr11	63741966	63754601	+	1042.7	22.220	605.000000	4.89	2.81e-294	0.57
chr1-235	chr1	144932153	144942072	+	1042.0	24.462	1254.000000	4.25	0.00e+00	0.46
chr20-211	chr20	61557074	61570160	+	1037.3	23.920	1222.000000	4.39	0.00e+00	0.47
chr9-4074	chr9	139838045	139845333	+	1036.2	25.228	630.000000	4.24	5.32e-200	0.52
chr17-19788	chr17	79868453	79895797	+	1036.0	25.823	270.000000	5.25	2.20e-112	0.69
chr11-905	chr11	121337870	121359975	+	1034.1	24.846	1141.000000	4.08	0.00e+00	0.51
chr12-3862	chr12	53764104	53775097	+	1029.8	27.137	754.000000	4.21	9.73e-235	0.55
chr13-557	chr13	31038330	31061681	+	1029.3	23.672	670.000000	4.47	1.99e-217	0.54
chr16-3809	chr16	70719143	70749345	+	1025.4	30.244	675.000000	4.10	1.49e-201	0.54
chr12-1918	chr12	122459397	122474074	+	1024.0	30.414	931.000000	4.06	7.23e-263	0.49
chr20-19874	chr20	35064400	35112742	+	1018.6	29.577	80.000000	8.44	2.00e-44	0.79
chr5-8946	chr5	167742729	167781325	+	1015.8	25.789	424.000000	4.15	3.82e-125	0.63
chr19-92	chr19	7683529	7702701	+	1014.3	25.369	988.000000	4.25	6.84e-296	0.47
chr12-5029	chr12	120631986	120639822	+	1006.9	22.978	673.000000	4.91	1.15e-244	0.55
chr17-4821	chr17	41437831	41446914	+	1006.5	22.894	762.000000	4.02	2.48e-213	0.54
chr2-2756	chr2	74684322	74710692	+	1005.4	22.377	590.000000	4.02	4.81e-165	0.54
chr16-11938	chr16	4343820	4373973	+	1004.8	23.789	307.000000	5.11	4.57e-119	0.68
chr1-4993	chr1	200264756	200284090	+	1004.7	22.610	749.000000	4.37	2.82e-231	0.52
chr12-48	chr12	56321058	56334608	+	1003.1	16.011	1381.000000	4.10	0.00e+00	0.46
chr15-6732	chr15	41046821	41070020	+	1001.9	16.800	326.000000	4.22	2.37e-101	0.68
chr11-8116	chr11	66609999	66649246	+	996.9	17.522	587.000000	4.05	1.51e-171	0.56
chr14-1517	chr14	100045172	100071717	+	992.7	20.355	878.000000	4.08	2.66e-258	0.49
chr16-702	chr16	30538070	30546368	+	992.5	22.393	1052.000000	4.16	8.44e-310	0.49
chr16-22344	chr16	3149689	3185677	+	991.4	22.093	133.000000	8.04	8.14e-100	0.76
chr11-16064	chr11	797403	820152	+	990.3	22.356	332.000000	4.21	1.25e-107	0.66
chr3-487	chr3	42531171	42544633	+	988.5	20.656	1230.000000	4.16	0.00e+00	0.45
chr1-3607	chr1	156022928	156031611	+	985.1	16.462	822.000000	4.45	1.53e-267	0.44
chr16-1312	chr16	4664358	4675839	+	983.0	16.571	925.000000	4.01	5.04e-261	0.47
chr7-746	chr7	50838506	50861668	+	981.7	15.707	997.000000	4.21	4.62e-298	0.49
chr19-82	chr19	45907719	45927906	+	980.2	14.618	999.000000	4.18	7.64e-294	0.48
chr1-2506	chr1	145209053	145220342	+	976.9	14.945	900.000000	4.58	3.18e-297	0.69
chr19-15503	chr19	56091597	56117539	+	976.8	12.126	262.000000	4.47	2.78e-88	0.69
chr3-33577	chr3	39166728	39195054	+	976.4	14.146	125.000000	4.05	1.55e-45	0.77
chr1-4903	chr1	859377	876488	+	976.2	15.226	752.000000	4.16	1.95e-222	0.51
chr16-3216	chr16	2907139	2933881	+	976.1	17.164	718.000000	4.16	2.04e-214	0.45
chr10-1879	chr10	1094192	1103232	+	974.0	14.034	856.000000	4.30	1.15e-270	0.51
chr5-4206	chr5	139486622	139494532	+	973.4	16.905	657.000000	4.23	5.68e-220	0.54
chr6-6507	chr6	31762752	31783164	+	969.3	19.495	503.000000	4.19	8.05e-149	0.57
chr17-5490	chr17	73510977	73522299	+	967.0	20.475	724.000000	4.57	3.11e-239	0.51
chr16-498	chr16	15737169	15744686	+	963.6	22.896	1119.000000	4.31	0.00e+00	0.46
chr8-1097	chr8	125486404	125504108	+	963.3	22.023	993.000000	4.11	1.83e-285	0.48
chr19-3293	chr19	42746195	42759274	+	960.4	22.176	595.000000	4.16	4.41e-181	0.54
chr14-357	chr14	103057922	103071590	+	957.5	21.591	1141.000000	4.19	0.00e+00	0.45
chr3-130	chr3	184079633	184098517	+	956.4	19.213	1431.000000	4.08	0.00e+00	0.43
chr1-9134	chr1	226062683	226070820	+	953.9	16.151	593.000000	4.03	5.12e-175	0.57
chr19-8024	chr19	1020510	1040812	+	952.7	16.654	419.000000	4.42	8.07e-134	0.65
chr17-8828	chr17	73257087	73267908	+	951.9	13.900	570.000000	4.26	5.22e-182	0.57
chr11-17855	chr11	57424181	57443213	+	948.4	12.429	294.000000	4.24	6.15e-89	0.69
chr14-6432	chr14	100658610	100688652	+	948.4	16.104	461.000000	4.61	8.39e-164	0.58
chr14-5707	chr14	50318743	50334976	+	948.0	16.768	500.000000	4.03	1.07e-147	0.61
chr3-11364	chr3	169481945	169491577	+	947.2	15.686	435.000000	5.53	3.64e-198	0.61
chr16-18775	chr16	56821743	56858469	+	946.9	16.716	174.000000	4.77	1.52e-68	0.76
chr1-14037	chr1	145506738	145525484	+	945.5	13.728	476.000000	4.07	3.06e-154	0.60
chr9-79	chr9	127020901	127029621	+	940.8	17.632	1315.000000	4.16	0.00e+00	0.45
chr2-2000	chr2	85822160	85843760	+	937.7	20.196	640.000000	4.56	8.40e-213	0.54
chr8-5354	chr8	145149356	145159929	+	937.5	20.516	559.000000	4.20	1.47e-165	0.57
chr17-11016	chr17	73389284	73402802	+	935.7	20.894	493.000000	4.01	1.73e-146	0.59
chr16-7489	chr16	85740733	85753732	+	935.1	21.077	463.000000	4.26	1.30e-144	0.61
chr17-17312	chr17	43492568	43508925	+	931.3	18.164	318.000000	4.31	1.49e-97	0.67
chr2-11080	chr2	219134375	219157455	+	928.4	15.083	320.000000	5.21	3.94e-135	0.65
chr6-28191	chr6	31496692	31516214	+	927.4	17.152	109.000000	4.32	6.60e-35	0.80
chr9-685	chr9	131445978	131452052	+	926.7	18.588	1034.000000	4.28	9.79e-316	0.49
chr11-62572	chr11	47421530	47449057	+	925.1	21.047	39.000000	4.65	1.49e-15	0.88
chr16-37555	chr16	67676013	67719394	+	923.2	18.920	52.000000	5.52	9.25e-23	0.83
chr1-5607	chr1	161007626	161016427	+	923.1	17.121	719.000000	4.15	7.27e-218	0.53
chr16-6447	chr16	87978586	87985869	+	920.9	19.673	514.000000	4.08	2.39e-162	0.59
chr8-11049	chr8	144348995	144374363	+	917.7	19.049	311.000000	4.08	1.15e-102	0.66
chr16-2372	chr16	89555819	89575430	+	914.7	18.508	792.000000	4.52	9.18e-269	0.48
chr12-10657	chr12	48206216	48223690	+	913.0	17.250	416.000000	4.08	1.41e-122	0.63
chr11-134	chr11	101981211	101991430	+	911.8	18.142	1357.000000	4.11	0.00e+00	0.43
chr2-262	chr2	85765179	85789385	+	908.3	15.866	880.000000	4.22	1.54e-260	0.46
chr7-2007	chr7	100026032	100034211	+	908.3	14.189	777.000000	4.15	2.20e-225	0.52
chr17-42929	chr17	1600643	1628529	+	907.2	11.177	73.000000	5.08	1.18e-27	0.82
chr17-4500	chr17	73775216	73781679	+	906.5	13.103	781.000000	4.34	1.77e-244	0.52
chr4-808	chr4	1713319	1722837	+	905.5	12.321	741.000000	4.12	1.74e-220	0.51
chr16-1080	chr16	89626386	89651870	+	905.5	13.112	966.000000	4.01	1.79e-274	0.49
chr17-2837	chr17	73840235	73852482	+	904.0	15.365	898.000000	4.07	9.67e-256	0.50
chr3-3375	chr3	183892561	183904758	+	903.9	15.821	804.000000	6.17	0.00e+00	0.52
chr1-14738	chr1	51425228	51444736	+	900.3	16.279	462.000000	5.71	3.40e-212	0.60
chr3-3463	chr3	129382307	129393964	+	899.9	18.772	797.000000	4.13	4.68e-230	0.52
chr15-6323	chr15	69745058	69776021	+	895.6	20.155	346.000000	5.02	9.75e-187	0.67
chr16-8890	chr16	67217471	67241676	+	893.4	22.031	405.000000	4.50	2.25e-188	0.63
chr21-2173	chr21	38629503	38640858	+	891.8	24.185	454.000000	4.44	1.83e-145	0.62
chr22-1731	chr22	19928900	19951358	+	890.7	20.891	575.000000	4.79	7.55e-204	0.56
chr1-51492	chr1	209527783	209558029	+	887.3	21.203	120.000000	4.45	9.87e-41	0.82
chr1-9488	chr1	204462793	204486500	+	886.0	18.700	583.000000	4.43	4.83e-183	0.56
chr14-4338	chr14	50052191	50066111	+	882.6	16.463	589.000000	4.13	8.48e-175	0.58
chr17-23636	chr17	7197307	7219347	+	880.5	17.684	211.000000	5.11	1.35e-85	0.70
chr3-14570	chr3	43020406	43043692	+	880.1	17.184	352.000000	4.62	3.26e-131	0.65
chr17-7529	chr17	7154354	7166385	+	879.4	13.883	622.000000	4.56	6.45e-211	0.56
chr9-6417	chr9	132804492	132816719	+	877.5	14.878	497.000000	4.80	3.30e-175	0.57
chr7-9009	chr7	77308358	77326674	+	877.4	11.778	360.000000	4.90	1.84e-141	0.64
chr17-8606	chr17	80230706	80256698	+	874.7	12.332	579.000000	4.46	8.21e-188	0.57
chr1-48667	chr1	109805508	109826666	+	874.1	12.346	131.000000	5.47	4.54e-58	0.82
chr2-12243	chr2	70351197	70369766	+	873.9	11.748	296.000000	4.35	1.01e-110	0.67
chr12-878	chr12	54197609	54240030	+	871.6	10.010	1069.000000	4.24	7.41e-323	0.49
chr12-8193	chr12	56545149	56552792	+	871.2	12.625	508.000000	4.14	3.44e-159	0.58
chr1-25008	chr1	43814144	43833191	+	868.5	10.491	303.000000	5.47	1.28e-151	0.66
chr6-1620	chr6	33167911	33176627	+	868.1	9.884	824.000000	4.42	2.10e-262	0.50
chr5-13444	chr5	55278943	55291508	+	868.0	12.776	287.000000	4.22	9.81e-85	0.72
chr17-9321	chr17	41132367	41159555	+	867.8	13.392	552.000000	4.83	5.84e-204	0.57
chr10-2835	chr10	71197916	71211652	+	865.2	14.290	752.000000	4.30	1.55e-227	0.52
chr11-3605	chr11	86710522	86717179	+	864.5	13.646	846.000000	4.02	2.89e-239	0.51
chr19-10807	chr19	11038658	11072497	+	864.5	14.351	351.000000	5.15	3.13e-137	0.64
chr19-15617	chr19	45168569	45206065	+	861.5	14.663	260.000000	4.16	1.79e-78	0.69
chr11-753	chr11	66485831	66495756	+	858.6	17.471	1169.000000	4.14	0.00e+00	0.46
chr5-12130	chr5	177539962	177558605	+	857.4	15.440	320.000000	5.55	1.08e-152	0.65
chr17-14260	chr17	62492414	62503598	+	855.3	15.378	393.000000	4.47	1.25e-127	0.64
chr10-575	chr10	180632	194715	+	854.2	15.431	1110.000000	4.16	0.00e+00	0.45
chr12-17201	chr12	112431364	112451750	+	853.8	13.503	255.000000	4.05	1.74e-73	0.70
chr14-3032	chr14	77779978	77788238	+	850.9	10.992	703.000000	4.58	3.40e-232	0.55
chr12-4080	chr12	120966364	120972816	+	850.3	10.896	738.000000	4.08	1.29e-212	0.52
chr1-5998	chr1	223900107	223915306	+	849.7	13.133	703.000000	4.34	1.43e-233	0.54
chr5-7429	chr5	131704874	131724020	+	849.6	12.708	485.000000	4.05	4.04e-146	0.60
chr4-1274	chr4	151936482	151957408	+	848.4	13.507	670.000000	4.17	2.22e-234	0.56
chr1-3094	chr1	210539509	210558697	+	848.0	11.329	856.000000	4.32	4.27e-264	0.51
